Word,Category,WordClass,VerbTransitivity,OfficialWord,TranslationEng,SearchTermsEng,TranslationEpo,TranslationSpa,TransNote,TranslationDeu,Synonyms,Antonyms,Example,Tags,LexiliAsel,See Also,TranslationFra,TranslationRus,TranslationZho
dolfin,root,b,,TRUE,dolphin,,delfeno,"delfín, _Odontoceti_",,,,,,hewan,"Englisa (dolphin), Fransesa (dauphin), Doycisa (Delfin), Rusisa (дельфин “dyelyfyín”), Espanisa (delfín), Hindi (डॉल्फ़िन “ḍŏlfin”), Telugusa (డాల్ఫిన్ “ḍālphin”), Arabisa (دلفين “dulfīn”), Parsisa (دلفین “dolfin”), Turkisa (delfin)",,,,
dolo,root,b,,TRUE,"street, road",,"strato, vojo","calle, camino, senda",,,,,,,"Putunhwa (道路 “dàolù”), Hangusa (도로 “dolo”), Niponsa (道路 “dōro”)",,,,
dom,root,b,,TRUE,place,,"ejo, loko",lugar,,,,,,,"Englisa (-dom), Rusisa (дом “dom”). Am oko domeni.",,,,
domaku,root,b,,TRUE,artery,,arterio,arteria,,,,,,jismulogi,"Putunhwa (动脉 “dongmay”), Niponsa (動脈 “domyaku”), Hangusa (동맥 “dongmek”), Vyetnamsa (động mạch)","Hindi (धमनी “damni”), Telugusa (ధమని “damani”)",,,
domeni,root,b,,TRUE,"domain, field (_of study, knowledge_)",,"domanio, domajno, fako, kampo (_de studo_)","dominio, ámbito, campo (_de estudio o conocimiento_), esfera",,,,,,,"Englisa (domain), Espanisa (dominio), Fransesa (domaine), Rusisa (домен “domyén”), Doycisa (domäne), Pilipinasa (dominyo), Niponsa (ドメイン “domein”), Parsisa (دامنه “dâmane”), Swahilisa (domeni)",,,,
Dominika,proper word,su n,,TRUE,Dominica,,Dominiko,Dominica,,,,,,dexa,Englisa (Dominica),,,,
Dominikana,proper word,su n,,TRUE,Dominican Republic,,"Dominika Respubliko, Domingo",República Dominicana,,,,,,dexa,Espanisa (Dominicana),,,,
donaltan,root,b.nenoj,,FALSE,"wander, err, roam",,"vagado; vagi, erari","deambular, vagar, errar",,,,,,,"Turkisa (dolanma), Vyetnamsa (lang thang), Hangusa (돌아다니다 “doradanida”), Swahilisa (-taladadi)",,,,
donatu,root,b,,TRUE,"doughnut, donut",,benjeto,"rosquilla, dónut, dona",,,,,,yamxey,"Englisa (doughnut), Fransesa (donut), Doycisa (Donut), Espanisa (dona, dónut), Indonesisa (donat), Pilipinasa (donat), Niponsa (ドーナツ “dōnatsu”), Hangusa (도넛 “doneot”), Vyetnamsa (doughnut, donut), Hindi (डोनट “ḍonaṭ”), Telugusa (డోనట్ “ḍōnaṭ”), Arabisa (دونات “dūnāt”), Swahilisa (donut), Parsisa (دونات “donât”), Turkisa (donut)",,,,
dongu,root,b,,TRUE,east,,oriento,"(l)este, oriente, levante, saliente, naciente",,,,garebi,,,"Putunhwa (东 “dōng”), Vyetnamsa (đông), Hangusa (동 “dong”), Turkisa (doğu)",,,,
donguli,derived,t,,FALSE,eastern,,orienta; oriente,"del este, oriental",,,,garebili,,,dongu + -li,,,,
Dongutimor,proper word,su n,,TRUE,"East Timor, Timor-Leste",,Orienta Timoro,Timor Oriental,,,,,,dexa,"Tetun (Timór-Leste), Portugalsa (Timor-Leste)",,,,
dongwi,root,b.oj,,TRUE,"agreement, accord, deal, consent; agree (_to a suggestion, etc._), consent (to)",,akordo; akordi,acuerdo; estar de acuerdo,,,,,,,"Putunhwa (同意 “tóngyì”), Hangusa (동의 “dong-ui”), Vyetnamsa (đồng ý)",,,,
dongwigi,derived,b.oj,,FALSE,"convincing, persuasion; convince, persuade",,"konvinkado, persvado; konvinki, persvadi","convencimiento, persuasión; convencer, persuadir",,,,,,,dongwi + -gi,,,,
donji,root,b,,TRUE,pupil (_anatomy_),,pupilo,pupila (_ojo_),,,,,,jismulogi,"Putunhwa (瞳子 “tongdzi”), Vyetnamsa (đồng tử), Hangusa (동자 “dongja”)",,,,
donmen,root,b.nenoj,b.nenoj?,TRUE,alliance; ally (_become allied with_),,"alianco; alianciĝi, aliancigi",alianza; aliarse,,,,,,,"Putunhwa (同盟 “tongmeng”), Niponsa (同盟 “domei”), Hangusa (동맹 “dongmeng”), Vyetnamsa (đồng minh)",,,,
donmenyen,derived,b,,FALSE,ally,,aliancano,aliado,,,,,,,donmen + -yen,,,,
dopamin,root,b,,TRUE,dopamine,,dopamino,dopamina,,,,,,medis,"Englisa (dopamine), Fransesa (dopamine), Espanisa (dopamina), Portugalsa (dopamina), Italisa (dopamina), Rusisa (дофамин “dofamyín”), Doycisa (Dopamin), Indonesisa (dopamin), Turkisa (dopamin), Putunhwa (多巴胺 “duōbā'àn”), Niponsa (ドーパミン “dōpamin”), Hangusa (도파민 “dopamin”), Parsisa (دوپامین‎), Swahilisa (dopamini), Pilipinasa (dopamino)",,,,
dose,root,b,,FALSE,"dose, dosage; dose",,dozo; dozi,dosis; dosificar,,,,,,medis,"Englisa (dose, dosage), Espanisa (dosis, dosar), Fransesa (dose, doser), Rusisa (доза “doza”), Doycisa (Dosis, dosieren), Indonesisa (dosis), Pilipinasa (dosis), Parsisa (دوز “doz”), Turkisa (doz)",,,,
doste,root,b,,TRUE,friend,,amiko,amigo,,,,,,,"Hindi (दोस्त “dost”), Turkisa (dost), Parsisa (دوست “dust”), Telugusa (దోస్త్ “dost”)",,,,
doste ci,phrase,b,,FALSE,"buddy, pal",,"amiĉjo, aminjo","compañero, colega, cuate",,,,,,,doste + ci,,,,
dostecu,derived,b.nenoj,,FALSE,become friends,,amikiĝo; amikiĝi,hacerse amigos,,,,,,,doste + -cu,,,,
dostefil,derived,t,,FALSE,friendly (_“friend-prone”_),,amikema; amikeme,amistoso; amistosamente,,,,,,,doste + -fil,,,,
dostesim,derived,t,,FALSE,friendly (_“friend-like”_),,amikeca; amikece,amigable; amigablemente,,,,,,,doste + -sim,,,,
dosteya,derived,b,,FALSE,friendship,,amikeco,amistad,,,,,,,doste + -ya,,,,
dotor,root,b,,TRUE,"doctor (_PhD_), physician",,"doktoro, kuracisto",doctor (_cualquier sentido_),,,medisyen,,,medis,"Englisa (doctor), Fransesa (docteur), Doycisa (Doktor), Rusisa (доктор “dóktor”), Espanisa (doctor), Indonesisa (doktor), Hindi (डॉक्टर “ḍŏkṭar”), Arabisa (دُكْتُور “duktūr”), Telugusa (డాక్టర్ “ḍākṭar”, డాక్టరు “ḍākṭaru”), Turkisa (doktor), Parsisa (دکتر “doktor”), Swahilisa (daktari, dokta)",,,,
doxo,root,b.oj,,TRUE,reading; read,,lego; legi,lectura; leer,,,,,,,"Putunhwa (读书 “dúshū”), Vyetnamsa (đọc), Hangusa (독서 “dogseo”), Niponsa (読書 “dokusho”)",,,,
doxoabil,derived,t,,FALSE,literate,,legoscia; legoscie,alfabetizado,,,,,,,doxo + -abil,,,,
doxoabilya,derived,b,,FALSE,literacy,,legoscio,alfabetismo,,,,,,,doxo + -abil + -ya,,,,
doxodo,derived,t,,FALSE,read,,legita; legite,leído,,,,,,,doxo + -do,,,,
doxoible,derived,t,,FALSE,legible; legibly,,legebla; legeble,legible; legiblemente,,,,,,,doxo + -ible,,,,
doxokamer,derived,b,,FALSE,reading room,,legejo,sala de lectura,,,,,,kamer,doxo + -kamer,,,,
doxolaye,derived,t,,FALSE,"worth reading, readworthy",,leginda; leginde,que vale la pena leerse,,,,,,,doxo + -laye,,,,
doxonenabil,derived,t,,FALSE,illiterate; illiterately,,nelegoscia; nelegoscie,analfabeto,,,,,,,doxo + nen- + -abil,,,,
doxonenible,derived,t,,FALSE,illegible; illegibly,,nenlegebla; nenlegeble,ilegible; ilegiblemente,,,,,,,doxo + nen- + -ible,,,,
doxoyen,derived,b,,FALSE,reader,,leganto,lector,,,,,,,doxo + -yen,,,,
doyan,root,t,,TRUE,"diverse, various; diversely, variously",,diversa; diverse,diverso; diversamente,,,,,,,"Putunhwa (多样 “duōyàng”, 多元 “duōyuán”), Hangusa (다양 “dayang”)",,,,
doyanya,derived,b,,FALSE,"diversity, variety",,diverseco,diversidad,,,,,,,doyan + -ya,,,,
Doyci,proper word,su n,,TRUE,Germany,,"Germanio, Germanujo",Alemania,,,,,,dexa,"Doycisa (Deutschland, Deutsch)",,,,
Doycili,derived,t,,FALSE,German,,germana,alemán,,,,,,,Doyci + -li,,,,
Doycisa,derived,b,,FALSE,German (language),,la germana (lingvo),(idioma) alemán,,,,,,basa,Doyci + -sa,,,,
Doyciyen,derived,b,,FALSE,German ,,germano,alemán (_persona_),,,,,,,Doyci + -yen,,,,
doyday,root,b.oj,,TRUE,treatment; treat (_act or behave in specified manner_),,trakto; trakti,trato; tratar (_actuar o comportarse de determinada manera_),kompara: medis,,,,,,"Putunhwa (对待 “duìdài”), Vyetnamsa (đối đải)",,,,
dragon,root,b,,TRUE,dragon,,drako,dragón,,,,,,"hewan, mito","Englisa (dragon), Fransesa (dragon), Doycisa (Drache), Rusisa (дракон “drakón”), Espanisa (dragón), Pilipinasa (dragon), Niponsa (ドラゴン “doragon”), Hindi (ड्रैगन “draigan”), Telugusa (డ్రాగన్ “ḍrāgan”), Swahilisa (dragoni)",,,,
dragonfruta,derived,b,,TRUE,"dragon fruit, pitaya",,"drakofrukto, pitajo","pitahaya, fruta dragón, _Selenicereus_",,,,,,"fruta, yamxey","dragon + fruta. Englisa (dragon fruit), Fransesa (fruit du dragon), Rusisa (драконий фрукт “drakónyiy frúkt”), Doycisa (Drachenfrucht), Niponsa (ドラゴンフルーツ “doragonfurūtsu”).","Putunhwa (火龙果 “huǒlóngguǒ”), Hangusa (용과 “yonggwa”), Arabisa (فَاكِهَة تِنِّين‎ “fākihat tinnīn”), Indonesisa (buah naga)",,,
drama,root,b,,TRUE,drama,,dramo,drama,,,,,,,"Englisa (drama), Espanisa (drama), Fransesa (drame), Rusisa (драма “dráma”), Doycisa (Drama), Hindi (ड्रामा “drama”), Indonesisa (drama), Pilipinasa (drama), Niponsa (ドラマ “dorama”), Hangusa (드라마 “durama”), Arabisa (دْرَامَا “drama”), Parsisa (درام “deram”), Turkisa (drama), Swahilisa (drama)",,,,
drevo,root,b,,TRUE,tree,,arbo,árbol,,,,,,planta,"Parsisa (درخت “derakht”), Rusisa (древо “dryévo”)",,,,
drevogeo,derived,b,,FALSE,forest,,"arbejo, (ejo de) arbaro","bosque, arboleda, floresta",,,,,,,drevo + geo,,,,
drevolari,derived,b,,FALSE,"forest, woods",,arbaro,bosque,,,,,,,drevo + -lari,,,,
drilu,root,b.oj,,FALSE,"drill; drill, bore",,"drilo, borilo; bori","taladro, taladradora, perforadora, barreno; taladrar, perforar, barrenar",,,,,,tul,"Englisa (drill), Rusisa (дрель “drel”), Hindisa (ड्रिल “dril”), Niponsa (ドリル “doriru”), Hangusa (드릴 “duril”), Parsisa (درل “drel”, دریل “dereyl”)",,,,
dron,root,b,,FALSE,drone,,"droneo, spavo",dron,,,,,,tul,"Englisa (drone), Espanisa (dron), Fransesa (drone), Rusisa (дрон “dron”), Doycisa (Drohne), Indonesisa (dron), Pilipinasa (drone), Hindi (ड्रोन “dron”), Arabisa (درون “dron”), Turkisa (dron), Hangusa (드론 “duron”), Niponsa (ドローン “doron”), Vyetnamsa (drone)",,,,
Druki,proper word,su n,,TRUE,Bhutan,,Butano,Bután,,,,,,dexa,Drukisa (འབྲུག་ཡུལ “Druk Yul”),,,,
Drukili,derived,t,,FALSE,Bhutanese,,butana,butanés,,,,,,,Druki + -li,,,,
Drukisa,derived,b,,FALSE,"Dzongkha, Bhutanese (language)",,la dzonka (lingvo),"(idioma) butanés, (idioma) dzongkha",,,,,,basa,Druki + -sa,,,,
Drukiyen,derived,b,,FALSE,Bhutanese (person),,butanano,butanés (_persona_),,,,,,,Druki + -yen,,,,
drumu,root,b,,TRUE,drum (_music_),,tamburo,tambor,,,,,,,"Englisa (drum), Doycisa (Trommel), Indonesisa (drum), Hindi (ड्रम “dram”), Niponsa (ドラム “doramu”), Hangusa (드럼 “durom”)",,,,
du-,affix,lfik,,TRUE,"_continuous (aspect), habitual (aspect), gerund_",,_daŭra aŭ kutima aspekto_; -ado,"soler (_aspecto continuo o habitual_), (_gerundio_)",,,,,,,Am oko dure.,,,,
dua,root,num,,TRUE,two,,du,dos,,zwei,,,,,"Englisa (dual), Espanisa (dos), Rusisa (два “dvá”), Banglasa (দুই “du'i”), Hindi (दो “do”), Parsisa (دو “do”), Indonesisa (dua), Hangusa (두 “du”)",,,,
dua giga,phrase,num,,FALSE,two billion,,du miliardo,dos mil millones,,,,,,,dua + giga,,,,
dua kilo,phrase,num,,FALSE,two thousand,,dumil,dos mil,,,,,,,dua + kilo,,,,
dua mega,phrase,num,,FALSE,two million,,du miliono,dos millones,,,,,,,dua + mega,,,,
dua tera,phrase,num,,FALSE,two trillion,,du duiliono; du biliono,dos billones,,,,,,,dua + tera,,,,
dua-,affix,lfik,,TRUE,bi-,,du-,"bi-, di-, d(u)o-, anfi-",,,,,,,Am oko dua.,,,,
duabasali,derived,t,,FALSE,bilingual; bilingually,,dulingva; dulingve,bilingüe,,,,,,,dua + basa + -li,,,,
duabasayen,derived,b,,FALSE,bilingual speaker,,dulingvano,(persona) bilingüe,,,,,,,dua + basa + -yen,,,,
duabioyen,derived,b,,FALSE,amphibian,,amfibio,"anfibio, _Amphibia_ (_excepto Amniota_)",,,,,,,dua + bio + -yen,,,,
duacalun,derived,b,,FALSE,bicycle,,"duciklo, bicliklo, ciklo",bicicleta,,,,,,calyo,dua + calun,,,,
duacen,derived,num,,FALSE,two hundred,,ducent,doscientos,,,,,,,dua + cen,,,,
duades,derived,num,,FALSE,twenty,,dudek,veinte,,,,,,,dua + des,,,,
duadesgon,derived,b,,FALSE,"icosagon, 20-gon",,"dudekangulo, dudeklatero",icoságono,,,,,,,dua + des + -gon,,,,
duadesple,derived,t,,FALSE,"vigintuple, twentyfold",,dudekobla; dudekoble,vigíntuple,,,,,,,dua + des + -ple,,,,
duadesyum,derived,t,,FALSE,twentieth,,dudeka; dudeke,vigésimo,,,,,,,dua + des + -yum,,,,
duagon,derived,b,,FALSE,digon,,"dulatero, duangulo",dígono,,,,,,,dua + -gon,,,,
duaharufi,derived,b,,FALSE,digraph,,"digrafo, digramo",dígrafo,,,,,,,dua + harufi,,,,
duajensifil,derived,t,,FALSE,bisexual; bisexually,,ambaŭseksema; ambaŭsekseme,bisexual,,,,,,,dua + jensi + -fil,,,,
duajensifilya,derived,b,,FALSE,bisexuality,,ambaŭseksemo,bisexualidad,,,,,,,dua + jensi + -fil + -ya,,,,
dualabyali,derived,b,,FALSE,bilabial,,"dulipa, bilabiala",bilabial,,,,,,,dua + labya + -li,,,,
duamwin,derived,b,,FALSE,diphthong,,diftongo,diptongo,,,,,,,dua + mwin,,,,
duapedali,derived,t,,FALSE,bipedal; bipedally,,dupieda,bípedo,,,,,,,dua + peda + -li,,,,
duaple,derived,t,,FALSE,"double, twofold",,duobla; duoble,doble,,,,,,,dua + -ple,,,,
duatyan,derived,b,,FALSE,colon (_punctuation_),,dupunkto,dos puntos (_puntuación_),,,,,,,dua + tyan,"Espanisa (dos puntos), Fransesa (deux points), Doycisa (Doppelpunkt), Rusisa (двоеточие), Arabisa (نُقْطَة مُزْدَوِجَة‎), Indonesisa (titik dua), Turkisa (iki nokta), Swahilisa (nukta mbili)",,,
duaxey,derived,b,,FALSE,"duo, couple, pair",,"duo, duopo, paro","dúo (_cosas_), pareja, par, diada, díada",,,,,,,dua + -xey,,,,
duaya,derived,b,,FALSE,duality,,dueco,dualidad,,,,,,,dua + -ya,,,,
duayen,derived,b,,FALSE,"duo, couple, pair",,"duo, duopo, paro","dúo (_seres vivos_), pareja, par",,,,,,,dua + -yen,,,,
duayum,derived,t,,FALSE,second; secondly,,dua; due,segundo,,,,,,,dua + -yum,,,,
dubnyum,root,b,,TRUE,"dubnium, Db",,dubnio,"dubnio, Db",,,,,,kimikali monlari,"Englisa (dubnium), Putunhwa (𨧀 “du”), Hindi (डब्नियम “dabniyam”), Espanisa (dubnio), Arabisa (دُوبْنِيُوم “dubniyum”), Fransesa (dubnium), Rusisa (дубний “dúbnyiy”), Indonesisa (dubnium), Doycisa (Dubnium), Niponsa (ドブニウム “dobuniumu”), Telugusa (డుబ్నియం “dubniyam”), Turkisa (dubniyum), Hangusa (더브늄 “dabunyum”, 두브늄 “dubunyum”), Vyetnamsa (dubni), Parsisa (دوبنیم “dubniyom”), Swahilisa (dubni), Pilipinasa (dubyo)",,,,
dubomba,derived,b,,FALSE,bombing,,bombado,bombardeo,,,,,,,du- + bomba,,,,
dudan,root,b.oj,,TRUE,"smoke, fume; smoke",,fumo; fumi,"humo; humear, fumar",,,,,,,"Arabisa (دخان “dukhan”), Hindi (धुआं “dhuaan”), Telugusa (ధూమము “dhuumamu”), Turkisa (duman), Parsisa (دود “dud”)",,,,
dudantubo,derived,b,,FALSE,"chimney, smokestack, stovepipe",,"fumtubo, kamentubo","chimenea, conducto de estufa",,,,,,,dudan + tubo,,,,
dudoxo,derived,b,,FALSE,reading (_act of_),"reading, act of reading, the act of reading",legado,lectura,,,,,,,du- + doxo,,,,
dukan,root,b,,TRUE,"store, shop",,"butiko, aĉetejo","tienda, puesto",,,,,,dom,"Arabisa (دكان “dukan”), Hindi (दुकान “dukan”), Swahilisa (duka), Turkisa (dükkân), Parsisa (دکان “dokan”), Telugusa (దుకాణము “dukanamu”)",,,,
duke,root,b,,TRUE,"duke, duchess",,"duko, dukino",duque,,,,,,insan,"Englisa (duke, duchess), Espanisa (duque, duquesa), Fransesa (duc, duchesse), Pilipinasa (duke; dukesa), Hindi (ड्यूक “dyuk”, डचेस “daces”), Arabisa (دوق “duq”, دُوقَة “duqa”), Turkisa (dük, duka, düşes, dukesa), Parsisa (دوک “duk”, دوشس “duxes”)",,,,
dumarali,derived,t,,FALSE,"at times, sometimes, occasionally, on occasion, from time to time, once in a while",,"iafoje, iufoje, kelkfoje, kelkafoje, multfoje, plurfoje","a veces, de vez en cuando, ocasionalmente",,,,,,,du- + mara + -li,,,,
dumbu,root,b,,TRUE,"posterior, buttocks, butt, hindquarters, heinie, bottom, pygo-",,"postaĵo, pugo","trasero, nalgas, culo",,,,,,jismulogi,"Putunhwa (臀部 “tunbu”), Hindi (नितम्ब “nitamb”), Niponsa (臀部 “denbu”), Hangusa (둔부 “dunbu”)",,,,
dumbumon,derived,b,,FALSE,butt cheek,,"sidvango, gluteo","glúteo, nalga, pompa",,,,,,,dumbu + -mon,,,,
duna,root,b,,TRUE,dune,,duno,"duna, médano",,Düne,,,,geografi,"Englisa (dune), Espanisa (duna), Fransesa (dune), Rusisa (дюна “dyúna”), Doycisa (Düne), Portugalsa (duna), Italisa (duna), Hangusa (둔 “dun”, 둔덕 “dundok”, 둔치 “dunci”), Vyetnamsa (đụn cát)",,,,
dunerleli,phrase,p jm,,FALSE,lately,,lastatempe,últimamente,,,,,,,du- + ner + le + -li,,,,
Dunya,proper word,su n,,TRUE,Earth,,(la) Tero,Tierra (_planeta_),,,,,,planeta,"Arabisa (دنيا “dunia” - globa), Turkisa (Dünya), Swahilisa (dunia), Indonesisa (dunia - globa), Hindi (दुनिया “duniyā” - globa), Parsisa (دنیا “donyâ” - globa)",,,,
Dunyayen,derived,b,,FALSE,"Earthling, world citizen, terrestrial being",,"Terano, Tera estaĵo","terrícola, terrano",,,,,,,Dunya + -yen,,,,
dupa,root,b,,TRUE,incense,,incenso,incienso,,,,,,,"Indonesisa (dupa), Pilipinasa (dupa), Hindi (धूप “dup”), Telugusa (ధూపము “dupamu”)",,,,
dupul,derived,m,,FALSE,_continuative aspect_,,_daŭra aspekto_,"haber estado (+ -ndo) (_aspecto continuativo_), haber (+ -do)",,,,,,modaliya,du- + -pul,,,,
dur,root,p,,TRUE,"during, for",,dum,"durante, por",,,,,,,Am oko dure.,,,,
dur moywatu,phrase,p jm,,FALSE,forever,,"por ĉiam, eterne",para siempre,,,,,,,"dur, moy- + watu",,,,
dur na,phrase,p jm,,FALSE,while (_+ -ing_),,dum ___i,"al (+ -r), -ndo",,,,,,,"dur, na",,,,
dur total,phrase,p jm,,FALSE,throughout,,totale dum,durante todo,,,total dur,,,,"dur, total",,,,
dur-,affix,lfik,,TRUE,during,,dum-,durante,,,,,,,Am oko dure.,,,,
dure,root,b.nenoj,optional dur,TRUE,"duration; last, continue, go on",,daŭro; daŭri,"duración; durar, continuar, seguir, proseguir",,,,,,,"Englisa (duration), Fransesa (durer, durée), Doycisa (Dauer, dauern), Espanisa (duración, durar), Parsisa (درازنای “derâznây”), Swahilisa (-dumia, -dumu)",,,,
dureabil,derived,t,,FALSE,durable; durably,,"daŭripova, daŭrikapabla; daŭripove",duradero,,,,,,,dure + -abil,,,,
duregi,derived,b.oj,,FALSE,"continuation, maintenance; continue, keep (on), maintain",,daŭrigo; daŭrigi,"continuación; continuar, seguir, mantener, proseguir",,,,,,,dure + -gi,,,,
durepul,derived,t,,FALSE,continuous; continuously,,daŭra; daŭre,continuo; continuamente,,,,,,,dure + -pul,,,,
durki,derived,l,,FALSE,while,,"dum kiam, dum",mientras (que),,,,,,,dur- + ki,,,,
durwatuli,derived,t,,FALSE,temporary; temporarily,,"dumtempa, duma, nedaŭra",temporal (_que dura por algún tiempo_); temporalmente,,,finipul,moywatuli,,,dur- + watu + -li,,,,
duryan,root,b,,FALSE,durian,,durio,"durián, _Durio_",,,,,,"fruta, yamxey","Englisa (durian), Espanisa (durián), Fransesa (durian), Rusisa (дуриан “duryián”), Doycisa (Durian), Indonesisa (durian), Pilipinasa (durian, duryan), Hindi (डुरियन “duriyan”), Arabisa (دُرْيَان “duryan”), Niponsa (ドリアン “dorian”), Tamilsa (துரியான் “turiyan”), Turkisa (durian), Hangusa (두리안 “durian”), Parsisa (دوریان “duriân”), Swahilisa (duriani)","Putunhwa (榴连, 榴莲, 榴梿 “lyoulyen”), Vyetnamsa (sầu riêng)",,,
